pgid;idGGST;idPerson;FinderVerlierer
92436;39478;47110;1
92437;39478;47928;0
92438;39479;47929;1
92439;39480;47930;1
92440;39058;47931;0
92441;39481;39669;1
92442;39481;47932;0
92443;39482;39669;1
92444;39482;47933;0
92446;39484;47934;1
92447;39484;47935;0
92448;39485;14691;1
92449;39485;47936;0
92450;39486;12895;1
92451;39487;44831;1
92452;39488;1;1
92453;39488;47937;0
92454;39489;11983;1
92455;39489;47938;0
92456;39490;11983;1
92457;39490;45363;0
92458;39491;11983;1
92459;39491;47939;0
92460;39492;11983;1
92461;39492;47940;0
92462;39493;11983;1
92463;39493;47941;0
92464;39494;11983;1
92465;39495;11983;1
92466;39496;11983;1
92467;39497;11983;1
92468;39498;11983;1
92469;39499;11983;1
92470;39499;47942;0
92471;39500;11983;1
92472;39500;47943;0
92473;39501;11983;1
92474;39502;11983;1
92475;39503;11983;1
92476;39504;11983;1
92477;39505;11983;1
92478;39341;47944;0
92479;39506;11983;1
92480;39507;11983;1
92481;39508;11983;1
92482;39509;11983;1
92483;39509;47945;0
92484;39510;11983;1
92485;39510;28375;0
92486;39511;11983;1
92487;39511;47785;0
92488;39512;11983;1
92489;39512;47946;0
92490;39513;11983;1
92491;39513;47947;0
92492;39514;11983;1
92493;39514;47948;0
92494;39515;11983;1
92495;39515;47949;0
92496;39516;11983;1
92497;39516;46595;0
92498;39517;11983;1
92499;39517;30779;0
92502;39519;11983;1
92503;39519;47951;0
92506;39521;9969;1
92507;39522;47953;1
92508;39523;29059;1
92509;39524;16896;1
92510;39420;47954;0
92511;39525;29059;1
92512;39526;47955;1
92513;39527;24780;1
92514;39528;47956;1
92515;39529;36349;1
92516;39530;47957;1
92518;39531;47110;1
92519;39531;47958;0
92540;39542;1;1
92541;39543;21738;1
92542;39543;47969;0
92544;39544;44061;1
92545;39545;47971;1
92546;39546;1;1
92557;39553;47980;1
92558;39553;47981;0
92559;39554;47951;0
92560;39554;42035;1
92561;39555;47982;1
92562;39556;24553;1
92563;39556;47983;0
92564;39557;41203;1
92565;39557;47984;0
92566;39558;41203;1
92567;39558;47985;0
92568;39522;47986;0
92579;39568;40120;1
92581;39569;11562;1
92582;39569;47992;0
92583;39570;13026;1
92584;39011;47993;0
92585;39571;47994;1
92586;39572;47995;1
92587;39573;1;1
92588;39573;47996;0
92589;39574;13895;1
92590;39575;13895;1
92591;39576;27034;1
92592;39576;47997;0
92593;39521;47998;0
92594;39577;38350;1
92595;39578;38150;1
92596;39578;47999;0
92606;39561;48004;0
92607;39577;48005;0
92608;39585;14481;1
92613;39588;48009;1
92614;39588;48010;0
92615;39589;1;1
92618;39591;34612;1
92619;39591;48012;0
92628;39596;34612;1
92629;39596;48017;0
92630;39597;34612;1
92631;39597;48018;0
92632;39598;34612;1
89896;38018;34612;1
89897;38018;46657;0
89914;38026;46668;0
90022;38091;24025;1
90050;37381;46730;0
90125;38060;46759;0
90142;38169;19078;1
90143;38169;46768;0
90263;38237;46833;1
90271;38242;9174;1
90272;38242;46838;0
90274;38245;46839;1
90331;38275;23669;1
90365;38294;1;1
90366;38294;46884;0
90391;38305;22064;0
90395;38315;12670;1
90405;38315;46896;0
90578;37923;18332;0
90912;38607;47170;1
90913;38607;47171;0
91297;38835;13895;1
91313;38728;47363;0
91315;38849;15580;1
91505;38958;24553;1
91506;38958;47459;0
91507;38959;24553;1
91508;38959;47460;0
91509;38960;9174;1
91512;38960;47462;0
91513;38962;47463;1
91514;38963;39381;1
91516;38965;15385;1
91518;38965;47465;0
91519;38966;47466;1
91520;38967;47467;1
91521;38968;39655;1
91522;38968;47468;0
91523;38969;26791;1
91524;38969;47469;0
91551;38986;1;1
91552;38986;47481;0
91553;38987;47482;1
91554;38987;47483;0
91563;38995;31239;1
91564;38996;31239;1
91566;38997;15196;1
91567;38997;47492;0
91623;39016;47527;0
91633;39040;47531;1
91634;39040;47532;0
91635;39041;26318;1
91636;39041;47533;0
91640;39043;1;1
91641;39043;47536;0
91642;39044;47537;1
91643;39045;24025;1
91644;39045;47538;0
91709;39082;29059;1
91710;39082;47567;0
91966;39217;14136;1
91980;39220;47718;0
92409;39465;17250;1
92517;39494;47951;0
92543;39542;47970;0
92578;39567;47991;1
92640;39602;39653;1
92641;39602;48023;0
92642;39544;48024;0
92643;39603;48025;1
92645;39604;31148;1
92646;39605;47110;1
92647;39605;48027;0
92648;39606;48028;1
92649;39606;40492;0
92651;39607;47241;0
92652;39607;19469;1
92653;39608;26791;1
92654;39608;48029;0
92655;39530;48030;0
92656;39604;48031;0
92657;39609;48032;1
92658;39609;48033;0
92659;39610;48034;1
92660;39610;48035;0
92661;39611;11983;1
92662;39612;11983;1
92663;39613;11983;1
92664;39613;35427;0
92665;39614;11983;1
92666;39614;48036;0
92667;39615;11983;1
92668;39616;11983;1
92674;39621;11562;1
92675;39621;48039;0
92679;39589;48042;0
92680;39624;16896;1
92681;39624;48043;0
92682;39625;48044;1
92683;39625;48045;0
92684;39626;32988;1
92685;39626;41514;0
92686;39627;32988;1
92687;39628;26791;1
92688;39629;48046;1
92689;39629;48047;0
92690;39630;21375;1
92691;39631;32157;1
92692;39632;32157;1
92693;39633;32157;1
92694;39634;32157;1
92695;39635;32157;1
92696;39636;32157;1
92697;39636;48048;0
92698;39637;32157;1
92699;39638;32157;1
92700;39639;32157;1
92701;39571;48049;0
92702;39640;32157;1
92703;39640;48050;0
92704;39641;32157;1
92705;39642;32157;1
92706;39643;32157;1
92707;39644;1;1
92708;39645;31220;1
92709;39645;42877;0
92710;39646;15879;1
92711;39647;40484;1
92712;39647;48051;0
92713;39648;40484;1
92714;39648;48052;0
92715;39649;44831;1
92716;39650;48053;1
92717;39650;48054;0
92718;39651;48053;1
92719;39652;48055;1
92720;39653;35619;1
92721;39654;12472;1
92722;39654;48056;0
92731;39659;13645;1
92732;39659;48062;0
92735;39662;48065;1
92738;39664;2;1
92739;39664;48068;0
92740;39665;2;1
92741;39665;28571;0
92742;39666;48069;1
92748;39670;24025;1
92749;39670;24869;0
92750;39671;34612;1
92751;39671;48071;0
92753;39672;34612;1
92754;39672;48072;0
92755;39673;34612;1
92756;39673;48073;0
92757;39674;34612;1
92758;39674;48074;0
92759;39675;34612;1
92760;39675;48075;0
92761;39676;45616;1
92762;39676;48076;0
92763;39677;1;1
92764;39678;24206;1
92765;39679;1;1
92766;39680;1;1
92767;39681;1;1
92768;39682;1;1
92769;39683;1;1
92770;39684;1;1
92771;39684;48077;0
92772;39685;1;1
92773;39685;48078;0
92774;39686;1;1
92775;39686;48079;0
92776;39687;1;1
92777;39687;48080;0
92778;39688;1;1
92779;39688;48081;0
92780;39689;1;1
92781;39689;48082;0
92783;39690;41203;1
92784;39691;41203;1
92785;39691;48084;0
92786;39692;41203;1
92787;39692;48085;0
92788;39693;41203;1
92789;39693;48086;0
92790;39694;41203;1
92791;39694;48087;0
92792;39695;41203;1
92793;39695;48088;0
92803;39196;48094;0
92821;39711;48105;1
92822;39712;48106;1
92823;39712;48107;0
92824;39713;40346;1
92825;39713;48108;0
92826;39714;40346;1
92827;39714;48109;0
92828;39715;21875;1
92829;39715;48110;0
92830;39716;21875;1
92831;39716;48111;0
92832;39717;1;1
92833;39718;26791;1
92834;39718;47469;0
92835;39719;48112;1
92836;39720;12472;1
92842;39709;48117;0
92844;39724;48118;1
92848;39726;48120;1
92849;39726;48121;0
92850;39728;1;1
92851;39728;48122;0
92852;39729;48123;1
92853;39730;48124;1
92855;39731;44868;1
92856;39732;15350;1
92857;39732;48125;0
92858;39733;15350;1
92859;39733;36014;0
92860;39734;15350;1
92861;39734;48126;0
92862;39735;29059;1
92863;39735;48108;0
92864;39736;1;1
92865;39736;48127;0
92866;39737;48128;1
92867;39738;1;1
92868;39739;1;1
92869;39740;12824;1
92870;39741;12824;1
92872;39742;36250;1
92873;39742;48130;0
92874;39743;17250;1
92876;39744;17250;1
92877;39744;48132;0
92878;39745;1;1
92879;39745;48133;0
92880;39746;1;1
92881;39746;48134;0
92882;39747;11997;1
92883;39747;48135;0
92884;39748;45614;1
92885;39748;48136;0
92886;39749;45614;1
92887;39750;45614;1
92888;39750;45488;0
92889;39751;45614;1
92891;39751;23151;0
92892;39752;45614;1
92893;39752;48137;0
92895;39753;48139;1
92897;39753;48140;0
92898;39754;48141;1
92899;39755;34612;1
92900;39755;48142;0
92901;39756;34612;1
92902;39756;48143;0
92903;39757;34612;1
92904;39757;48144;0
92905;39758;34612;1
92906;39758;48145;0
92907;39759;34612;1
92908;39759;48146;0
92909;39760;34612;1
92910;39760;48147;0
92911;39761;34612;1
92912;39761;48148;0
92913;39762;34612;1
92915;39763;48149;1
92916;39764;48150;1
92917;39765;1;1
92923;39769;47110;1
92924;39769;48152;0
92927;39772;47110;1
92928;39772;48153;0
92932;39762;48156;0
92935;39749;44925;0
92936;39776;47110;1
92937;39776;48157;0
92938;39777;47110;1
92939;39777;48158;0
92941;39779;47110;1
92942;39779;48159;0
92946;39763;46092;0
92949;39785;29059;1
92950;39785;48161;0
92951;39786;29059;1
92960;39794;48165;1
92961;39795;48166;1
92962;39796;15711;1
92963;39796;15244;0
92966;39798;14851;1
92967;39798;48168;0
92968;39799;14851;1
92969;39800;48169;1
92970;39801;48169;1
92971;39802;11983;1
92972;39803;48170;1
92973;39804;48171;1
92974;39804;48172;0
92976;39806;13010;1
92978;39807;48175;1
92979;39807;48176;0
92980;39808;29059;1
92981;39808;48177;0
92982;39809;48178;1
92983;39810;13895;1
92984;39810;48179;0
92985;39811;48180;1
98697;39812;1;1
92987;39813;48181;1
92988;39813;48182;0
92996;39819;34612;1
92997;39819;48186;0
93003;39823;48190;0
93004;39824;48191;1
93005;39824;48192;0
93007;39825;23865;1
93008;39826;17243;1
93009;39827;48194;1
93010;39603;48195;0
93011;39764;48196;0
93012;39828;48197;1
93013;39828;48198;0
93014;39829;48199;1
93015;39829;22749;0
93016;39830;1;1
93017;39830;48200;0
93018;39831;48201;1
93019;39831;18818;0
93020;39832;48202;1
93021;39833;15385;1
93022;39833;20359;0
90147;38172;1;1
90151;38174;1;1
90152;38175;45253;1
90155;38177;1;1
90156;38178;26791;1
90157;38178;46773;0
90163;38181;13152;1
90165;38183;19539;1
90174;38188;15879;1
90189;38196;46792;1
90190;38196;46791;0
90191;38197;46793;1
90192;38197;46794;0
90193;38198;16896;1
90194;38198;46795;0
90195;38199;34612;1
90196;38199;46796;0
90197;38200;34612;1
90198;38200;46797;0
90199;38201;34612;1
90200;38201;46798;0
90202;38203;45614;1
90203;38154;46800;0
90204;38204;40346;1
90207;38206;46801;1
90208;38207;46802;1
90209;38208;46803;1
90442;38346;46912;1
90443;38347;41203;1
90444;38347;46913;0
90445;38346;46914;0
90446;38348;41203;1
90447;38348;46915;0
90448;38349;41203;1
90449;38349;46916;0
90450;38350;41203;1
90451;38350;46917;0
90453;38352;41203;1
90454;38352;46919;0
90455;38353;41203;1
90456;38353;46920;0
90457;38354;41203;1
90458;38355;41203;1
90459;38356;44831;1
90462;38357;44831;1
90466;38361;44831;1
90468;38363;15879;1
90469;38364;46926;1
90474;38368;1;1
90475;38369;1;1
90476;38369;46929;0
90480;38372;46932;1
90581;38428;9174;1
90582;38428;46982;0
90588;38432;9174;1
90590;38432;46986;0
90650;38458;2;1
90651;38458;47025;0
90712;38492;47059;1
90752;38522;14327;1
90756;38525;16896;1
90757;38525;47075;0
90760;38527;16896;1
90761;38527;47078;0
90762;38528;16896;1
90763;38528;47079;0
90764;38529;34612;1
90765;38529;47080;0
90766;38530;34612;1
90767;38530;47081;0
90769;38532;34612;1
90770;38532;47083;0
90771;38533;34612;1
90772;38533;24241;0
90773;38534;47084;1
90774;38534;47085;0
90775;38535;3807;1
90776;38535;47086;0
90777;38536;47087;1
90784;38540;47092;1
90785;38541;15385;1
90786;38541;47093;0
90789;38542;15385;1
90790;38542;47095;0
90791;38368;47096;0
90792;38544;25043;1
90793;38544;47097;0
90794;38545;47098;1
90795;38545;47099;0
90796;38546;42173;1
91292;38832;47356;1
91293;38832;47357;0
91296;38834;47360;1
91298;38836;12758;1
91299;38837;12758;1
91300;38838;12758;1
91301;38839;12758;1
91302;38840;12758;1
91303;38841;12758;1
91304;38842;12758;1
91305;38843;12758;1
91306;38844;12758;1
91307;38845;12758;1
91308;38846;12758;1
91309;38846;47361;0
91310;38669;1;1
91474;38943;47442;1
91475;38943;47443;0
91584;39009;24767;1
91585;39009;47502;0
91586;39010;24767;1
91587;39010;47503;0
91592;39014;47506;1
91593;39014;47507;0
91594;39015;26791;1
91595;39015;47508;0
91597;39017;26791;1
91598;39017;47510;0
91601;39019;22512;1
91602;39019;47513;0
91603;39020;47514;1
91604;39020;47515;0
91605;39021;47516;1
91606;39022;1;1
91607;39023;13580;1
91608;39024;47517;1
91610;39024;47519;0
91611;39025;15879;1
91612;39025;47520;0
91613;39026;47521;1
91765;39109;25133;1
91766;39109;47606;0
91778;39115;47611;1
91779;39115;47612;0
91780;39117;47613;0
91781;39117;47614;1
91823;39141;45640;1
91824;39141;47635;0
91885;39176;1;1
91886;39176;47674;0
91890;39179;34612;1
91891;39179;47676;0
91892;39180;34612;1
91893;39180;47677;0
91894;39181;34612;1
91895;39181;47678;0
91896;39182;34612;1
91897;39182;47679;0
91899;39183;34612;1
91900;39183;47680;0
91901;39184;34612;1
91902;39184;47681;0
92001;39237;34594;1
92002;39237;47724;0
92004;38356;47729;0
92053;39265;20487;1
92054;39265;47753;0
92059;39268;47110;1
92060;39268;47756;0
92067;39273;47110;1
92068;39273;47759;0
92069;39116;40949;0
92078;39279;8461;1
92079;39279;47761;0
92080;39280;8461;1
92081;39280;47762;0
92082;39281;47763;1
92743;39667;19525;1
92744;39106;48070;0
92745;39668;1;1
92746;39669;9174;1
92747;39669;18921;0
92875;39743;48131;0
92952;39787;32988;1
92995;39818;48185;1
93002;39823;48189;1
93050;39615;48217;0
93051;39853;48218;1
93052;39854;16896;1
93053;39854;48219;0
93054;39855;32988;1
93055;39855;48220;0
93056;39815;48221;0
93057;39856;1;1
93058;39857;48222;1
93059;39857;48223;0
93060;39858;1;1
93061;39859;48224;1
93062;39860;1;1
93063;39860;48225;0
93064;39861;16468;0
93065;39861;48226;1
93066;39862;1;1
93067;39862;48227;0
93068;39863;1;1
93069;39863;48228;0
93070;39864;48229;1
93071;39865;1;1
93073;39866;48230;0
93074;39850;48231;0
93080;39870;16896;1
93081;39870;19278;0
93084;39871;1;1
93083;39871;48237;0
93087;39874;34612;1
93088;39874;48238;0
93089;39875;34612;1
93090;39875;48239;0
93091;39572;48240;0
93094;39876;31220;1
93095;39876;48241;0
93097;39878;34612;1
93098;39878;48242;0
93099;39879;34612;1
93100;39879;48243;0
93101;39880;34612;1
93102;39880;48244;0
93103;39881;34612;1
93104;39881;48245;0
93105;39877;48246;0
93106;39882;34612;1
93107;39882;48247;0
93110;39884;41772;1
93111;39884;48248;0
93112;39885;34612;1
93113;39885;48249;0
93114;39886;1;1
93115;39887;41203;1
93116;39887;35000;0
93117;39888;41203;1
93118;39888;48250;0
93119;39889;16896;1
93120;39889;20164;0
93121;39890;48251;1
93122;39890;48252;0
93123;39891;17322;1
93124;39891;48253;0
93127;39893;1;1
93128;39545;48255;0
93129;39894;1;1
93130;39895;48256;1
93131;39895;48257;0
93132;39896;48258;1
93135;39898;24389;1
93136;39898;48261;0
93137;39899;48262;1
93138;39899;48263;0
93140;39900;1;1
93141;39900;45192;0
93142;39901;48265;1
93143;39901;48266;0
93144;39902;48267;1
93145;39903;15879;1
93146;39904;28767;1
93147;39904;48268;0
93148;39905;48202;1
93149;39905;27144;0
93150;39902;48269;0
93154;39908;45253;1
93155;39908;48271;0
93159;39911;45253;1
93160;39911;48273;0
93161;39912;36513;1
93162;39913;48274;1
93163;39914;15879;1
93164;39914;48275;0
93165;39915;15969;1
93166;39915;48276;0
93195;39907;48290;0
93196;39933;23706;1
93199;39935;47110;1
93200;39935;48292;0
93205;39938;1;1
93206;39939;1;1
93208;39940;21268;1
93209;39940;21926;0
93211;39941;39096;1
93212;39942;48296;1
93213;39942;48297;0
93214;39943;47110;1
93215;39943;48298;0
93216;39944;34612;1
93217;39944;48299;0
93218;39945;34612;1
93219;39945;48300;0
93220;39946;24553;1
93221;39946;48301;0
93222;39947;24553;1
93223;39947;40991;0
93224;39948;34612;1
93225;39948;48302;0
93226;39845;48303;0
93229;39950;35162;1
93230;39951;35162;1
93231;39952;35162;1
93232;39952;48305;0
93233;39953;35162;1
93234;39953;48306;0
93235;39954;34612;1
93236;39954;48307;0
93237;39955;35162;1
93238;39955;48308;0
93239;39956;34612;1
93240;39956;48309;0
93241;39957;1;1
93242;39958;31446;1
93243;39958;48310;0
93244;39959;31446;1
93245;39959;17477;0
93249;39961;29275;1
93254;39964;17243;1
93255;39965;41463;1
93256;39965;48314;0
93257;39966;41463;1
93258;39966;48315;0
93259;39967;1;1
93265;39971;12758;1
93267;39972;12758;1
93268;39973;12758;1
93269;39974;12758;1
93270;39975;12758;1
93271;39976;12758;1
93275;39978;12758;1
93276;39979;12758;1
93277;39980;12758;1
93278;39981;25043;1
93290;39992;36270;1
93291;39992;48326;0
93293;39993;48328;1
93294;39993;48329;0
93295;39994;48328;1
93296;39995;36555;1
93297;39995;48330;0
93298;39996;48331;1
93299;39997;2;1
90507;38386;12931;1
90508;38387;12931;1
90513;38390;34612;1
90514;38390;46949;0
90515;38391;34612;1
90516;38391;46950;0
90520;38393;34612;1
90521;38393;46952;0
90524;38298;46954;0
90525;38395;38841;1
90526;38395;46955;0
90527;38396;38841;1
90528;38397;16896;1
90529;38397;46956;0
90531;38398;16896;1
90532;38399;46873;1
90535;38401;46959;1
90536;38401;46960;0
90539;38403;46961;1
90541;38404;12582;1
90542;38404;46962;0
90654;38460;35537;1
90655;38460;47028;0
90821;38425;47116;0
90657;38310;47030;0
90659;38462;47032;1
90660;38463;16896;1
90661;38463;47033;0
90663;38362;47035;0
90673;38468;22573;1
90672;38468;47040;0
90691;38479;44261;1
90692;38480;7062;1
90702;38485;13797;1
90703;38486;40626;1
90704;38487;47053;1
90847;38572;47129;1
90848;38573;16896;1
90849;38573;47130;0
90850;38574;47131;1
90851;38575;16896;1
90852;38575;47132;0
90853;38576;1;1
90854;38576;31336;0
90887;38595;7062;1
90888;38595;47153;0
90895;38598;47158;1
90898;38600;47160;1
90899;38351;47161;0
90900;38601;1;1
90901;38601;47162;0
90904;38372;47165;0
90907;38604;47167;1
90910;38606;47167;1
90914;38608;47172;1
90915;38609;1;1
90916;38610;47173;1
90917;38611;40346;1
90918;38611;47174;0
90920;38613;40346;1
90921;38613;47175;0
90922;38614;1;1
90923;38614;47176;0
90924;38524;47177;0
91182;38765;20985;1
91183;38765;47307;0
91184;38766;20985;1
91185;38766;47308;0
91186;38767;20985;1
91187;38767;47309;0
91203;38775;20985;1
91204;38775;47318;0
91205;38776;20985;1
91206;38777;20985;1
91207;38778;20985;1
91208;38779;47319;1
91209;38779;47320;0
91210;38780;20985;1
91211;38780;47321;0
91212;38781;19762;1
91213;38782;26791;1
91214;38783;26791;1
91215;38783;47322;0
91218;38785;26791;1
91219;38785;47324;0
91221;38787;26791;1
91223;38789;1;1
91225;38789;47327;0
91226;38790;26791;1
91227;38790;47328;0
91228;38791;47329;1
91229;38792;47330;1
91231;38794;18937;1
91233;38796;1;1
91234;38796;47331;0
91235;38797;1;1
91236;38797;47332;0
91237;38798;17250;1
