pid;Anrede;PLZ;Ort;idPersonenTyp;import
46498;1;3037;Herrenschwanden;1;0
46501;2;2515;Prêles;1;0
46502;2;2542;Pieterlen;1;0
46504;2;3014;Bern;1;0
46514;2;3027;Bern;1;0
46716;3;3115;Gerzensee;1;0
46717;2;4914;Roggwil BE;1;0
46718;3;-;Deutschland;1;0
46719;3;8005;Zürich;1;0
46720;2;-;Italien;1;0
46721;3;3018;Bern;1;0
46725;3;3098;Köniz;1;0
46726;2;3097;Liebefeld;1;0
46727;2;3267;Seedorf BE;1;0
46819;2;1700;Fribourg;1;0
46820;3;3203;Marfeldingen;1;0
46822;2;3011;Bern;1;0
46823;1;3007;Bern;1;0
46824;2;5634;Merenschwand;1;0
46825;3;3250;Lyss;1;0
46826;3;3004;Bern;1;0
46831;3;3018;Bern  ;1;0
46883;2;3097;Liebefeld;1;0
46885;2;3006;Bern;1;0
46890;2;3076;Worb   ;1;0
47009;2;3005;Bern;1;0
47017;3;3072;Ostermundigen;1;0
47031;3;3006;Bern;1;0
47057;3;1893;Muraz (Collombey);1;0
47063;2;3625;Heiligenschwendi;1;0
47064;2;3065;Bolligen ;1;0
47065;2;3047;Bremgarten b. Bern;1;0
47066;2;3626;Hünibach;1;0
47067;3;6942;Savosa;1;0
47068;2;3250;Lyss;1;0
47069;3;4600;Olten;1;0
47071;3;4713;Matzendorf;1;0
47072;3;3150;Glen Waverley VIC, Australia;1;0
47073;2;4142;Münchenstein  ;1;0
47074;2;3007;Bern;1;0
47082;2;3027;Bern;1;0
47088;2;1007;Lausanne ;1;0
47089;2;-;Korea;1;0
47090;3;3122;Kehrsatz  ;1;0
47091;1;3008;Bern;1;0
47103;2;3011;Bern ;1;0
47104;2;3072;Ostermundigen ;1;0
47110;1;3003;Bern;1;0
47111;2;3800;Interlaken;1;0
47113;3;3322;Urtenen;1;0
47115;2;3014;Bern  ;1;0
47117;2;3011;Bern;1;0
47119;3;3098;Schliern b. Köniz;1;0
47122;2;5413;Birmenstorf AG;1;0
47124;3;3008;Bern;1;0
47134;2;5605;Dottikon;1;0
47135;3;3303;Jegenstorf;1;0
47136;3;3098;Köniz;1;0
47137;3;3018;Bern;1;0
47138;3;3018;Bern;1;0
47139;2;3113;Rubigen;1;0
47141;2;3324;Hindelbank;1;0
47145;3;3006;Bern;1;0
47147;2;3014;Bern ;1;0
47149;2;3007;Bern;1;0
47150;2;5013;Niedergösgen;1;0
47151;3;3037;Herrenschwanden;1;0
47159;2;3114;Wichtrach;1;0
47163;2;3013;Bern;1;0
47164;2;3013;Bern;1;0
47178;2;3012;Bern;1;0
47179;2;3123;Belp;1;0
47181;2;3068;Utzigen;1;0
47182;2;3014;Bern;1;0
47183;3;89407;Dillingen DEUTSCHLAND;1;0
47184;2;3672;Oberdiessbach;1;0
47185;3;3095;Spiegel b. Bern;1;0
47186;3;3014;Bern;1;0
47187;2;3018;Bern;1;0
47189;3;3038;Kirchlindach;1;0
47191;3;3000;Bern ;1;0
47192;2;3178;Bösingen  ;1;0
47193;3;-;China;1;0
47194;2;3006;Bern  ;1;0
47195;3;3185;Schmitten;1;0
46358;3;3054;Schüpfen;1;0
46359;3;3072;Ostermundigen;1;0
46496;2;3007;Bern;1;0
46499;3;3048;Worblaufen;1;0
46500;3;3800;Interlaken;1;0
46505;2;3011;Bern;1;0
46506;3;3012;Bern;1;0
46523;3;3008;Bern;1;0
46530;2;4583;Aetigkofen;1;0
46531;2;3007;Bern;1;0
46532;3;4950;Huttwil;1;0
46534;3;3326;Krauchthal ;1;0
46538;2;3400;Burgdorf;1;0
46578;3;3007;Bern;1;0
46621;3;3625;Heiligenschwendi;1;0
46687;3;3018;Bern;1;0
46688;3;-;Holland;1;0
46690;2;-;Deutschland;1;0
46744;2;3014;Bern  ;1;0
46821;2;3095;Spiegel b. Bern;1;0
46844;2;3045;Meikirch  ;1;0
46853;2;3006;Bern  ;1;0
46861;2;8266;Steckborn;1;0
46862;2;3604;Thun;1;0
46864;2;3665;Wattenwil;1;0
46866;2;3011;Bern;1;0
46867;2;6004;Luzern;1;0
46934;3;3012;Bern;1;0
46935;2;3000;Bern;1;0
46936;2;3006;Bern;1;0
46937;2;3008;Bern;1;0
46938;2;3053;Münchenbuchsee;1;0
46942;2;3012;Bern;1;0
47058;3;3007;Bern;1;0
47060;3;78250;Tengen 4 DEUTSCHLAND;1;0
47061;3;3000;Bern;1;0
47076;2;3800;Matten b. Interlaken ;1;0
47077;1;8024;Zürich;1;0
47094;3;5600;Lenzburg;1;0
47148;2;3550;Langnau  ;1;0
47169;3;5400;Baden;1;0
47188;2;3126;Kaufdorf ;1;0
47190;3;3048;Worblaufen ;1;0
47196;2;1700;Fribourg;1;0
47197;2;3006;Bern;1;0
47198;2;3012;Bern;1;0
47199;3;3098;Köniz;1;0
47200;3;3018;Bern;1;0
47201;2;3421;Lyssach;1;0
47202;3;6048;Horw;1;0
47203;2;4513;Langendorf;1;0
47204;3;1530;Payerne;1;0
47205;3;3360;Herzogenbuchsee;1;0
47206;3;3018;Bern;1;0
47207;2;3007;Bern;1;0
47208;3;3048;Worblaufen;1;0
47209;3;3011;Bern;1;0
47210;2;3652;Hilterfingen;1;0
47212;3;3097;Liebefeld;1;0
47213;3;3027;Bern;1;0
47214;2;1580;Avenches;1;0
47215;3;3013;Bern;1;0
47216;3;3027;Bern;1;0
47217;3;3008;Bern;1;0
47218;3;3012;Bern;1;0
47219;2;3700;Spiez;1;0
47221;2;3008;Bern;1;0
47222;2;3360;Herzogenbuchsee;1;0
47224;2;3014;Bern;1;0
47226;1;3011;Bern;1;0
47230;3;3063;Ittigen;1;0
47231;2;4054;Basel;1;0
47236;2;3072;Ostermundigen;1;0
47237;2;3743;DB Baarn, Niederlande;1;0
47238;2;1684;Mézières FR;1;0
47245;3;3044;Innerberg;1;0
47246;2;3007;Bern;1;0
47247;3;3011;Bern;1;0
47248;2;-;China;1;0
47250;2;3012;Bern;1;0
47253;3;3012;Bern;1;0
47256;2;3966;Chalais;1;0
47257;3;3013;Bern;1;0
47258;2;3006;Bern;1;0
47259;2;3011;Bern;1;0
47262;3;3076;Worb;1;0
47263;2;3012;Bern;1;0
47264;3;3018;Bern;1;0
47265;3;3045;Meikirch;1;0
47266;3;3007;Bern;1;0
47267;2;3007;Bern;1;0
47269;2;6614;Brissago;1;0
47272;2;3018;Bern;1;0
47273;2;4922;Thunstetten;1;0
47279;2;3098;Köniz;1;0
47281;2;3014;Bern;1;0
47282;2;3097;Liebefeld;1;0
47283;1;3011;Bern;1;0
47294;2;3006;Bern;1;0
47295;2;3174;Thörishaus;1;0
46442;3;3013;Bern;1;0
46444;3;3173;Oberwangen b. Bern;1;0
46445;3;-;Antalya, Türkei;1;0
46451;2;3250;Lyss;1;0
46452;2;3007;Bern;1;0
46454;3;3084;Wabern;1;0
46460;3;5430;Wettingen;1;0
46463;2;3556;Trub;1;0
46464;2;3700;Spiez;1;0
46477;2;3018;Bern ;1;0
46511;2;3012;Bern  ;1;0
46520;3;3012;Bern  ;1;0
46533;2;3005;Bern;1;0
46595;2;3944;Unterbäch  ;1;0
46596;2;3536;Aeschau  ;1;0
46597;3;3250;Lyss;1;0
46598;2;3032;Hinterkappelen;1;0
46599;2;3032;Hinterkappelen  ;1;0
46611;2;9470;Werdenberg  ;1;0
46678;3;3123;Belp   ;1;0
46681;2;3014;Bern  ;1;0
46845;2;6212;St Erhard  ;1;0
46846;2;3011;Bern ;1;0
46847;3;3006;Bern  ;1;0
46886;2;3052;Zollikofen;1;0
46887;2;3013;Bern;1;0
46888;2;3012;Bern;1;0
46889;3;3014;Bern;1;0
46891;2;5242;Birr;1;0
46892;3;3006;Bern;1;0
46893;3;3048;Worblaufen;1;0
46944;2;4950;Huttwil;1;0
46964;3;3032;Hinterkappelen;1;0
46965;3;3421;Lyssach;1;0
46966;3;3018;Bern;1;0
46972;2;8003;Zürich;1;0
46980;3;3027;Bern;1;0
46981;3;3048;Worblaufen;1;0
46992;3;1008;Prilly;1;0
46999;2;3074;Muri b. Bern;1;0
47004;1;3775;Lenk im Simmental;1;0
47037;2;3436;Zollbrück;1;0
47038;2;3008;Bern;1;0
47042;3;3007;Bern;1;0
47044;2;2540;Grenchen;1;0
47048;2;3007;Bern;1;0
47050;2;3027;Bern;1;0
47052;3;1633;Marsens;1;0
47054;3;2504;Biel/Bienne;1;0
47055;2;3007;Bern;1;0
47100;2;3072;Ostermundigen;1;0
47101;1;3011;Bern;1;0
47102;2;2013;Colombier NE;1;0
47105;3;79761;Waldshut-Tiengen DEUTSCHLAND;1;0
47106;3;8006;Zürich;1;0
47107;3;6017;Ruswil;1;0
47108;2;3018;Bern;1;0
47109;1;3005;Bern;1;0
47114;3;3006;Bern;1;0
47118;2;3004;Bern;1;0
47120;2;4900;Langenthal;1;0
47121;3;3604;Thun;1;0
47123;3;3072;Ostermundigen;1;0
47126;3;3027;Bern   ;1;0
47127;3;3027;Bern;1;0
47128;3;9543;St. Margarethen TG;1;0
47133;2;4105;Biel Benken ;1;0
47275;2;3038;Kirchlindach;1;0
47284;3;6340;Baar ;1;0
47296;2;-;China;1;0
47297;2;3005;Bern;1;0
47298;2;3048;Worblaufen;1;0
47299;2;3672;Oberdiessbach;1;0
47300;3;3615;Heimenschwand;1;0
47301;3;3185;Schmitten FR;1;0
47302;2;4900;Langenthal;1;0
47303;3;3273;Kappelen;1;0
47304;3;4934;Madiswil;1;0
47305;3;4713;Matzendorf;1;0
47306;2;3812;Wilderswil;1;0
47310;2;3800;Interlaken;1;0
47311;2;3204;Rosshäusern;1;0
47312;2;2557;Studen BE;1;0
47313;3;3158;Guggisberg;1;0
47314;3;3322;Schönbühl-Urtenen;1;0
47315;2;3627;Heimberg;1;0
47316;2;3422;Rüdtligen;1;0
47317;2;3315;Kräiligen;1;0
47323;2;3072;Ostermundigen;1;0
47333;2;3008;Bern;1;0
47335;2;3008;Bern;1;0
47337;3;3065;Bolligen;1;0
47339;3;3256;Bangerten;1;0
47340;2;3000;Bern 5;1;0
47341;2;3012;Bern;1;0
47342;2;3018;Bern;1;0
47344;1;3011;Bern;1;0
18762;3;3613;Steffisburg;1;0
18764;2;3065;Bolligen;1;0
18765;3;3007;Bern;1;0
18766;2;3065;Bolligen;1;0
18767;2;3145;Niederscherli;1;0
18768;2;3053;Münchenbuchsee;1;0
18769;3;3008;Bern;1;0
18770;3;3270;Aarberg;1;0
18771;1;3700;Spiez;1;0
18772;2;3400;Burgdorf;1;0
18773;2;3604;Thun;1;0
18774;2;3110;Münsingen;1;0
18775;2;3414;Oberburg;1;0
18777;3;3627;Heimberg;1;0
18841;2;3027;Bern;1;0
18843;2;3012;Bern;1;0
18845;3;3015;Bern;1;0
18233;3;1441;Valeyres-Montagny;1;0
18234;2;3012;Bern;1;0
18235;1;3011;Bern;1;0
18236;3;3608;Thun;1;0
18237;3;3006;Bern;1;0
18240;3;8405;Winterthur;1;0
18241;2;3175;Flamatt;1;0
18242;2;4054;Basel;1;0
18243;2;3008;Bern;1;0
18244;2;3004;Bern;1;0
18245;3;3027;Bern;1;0
18246;2;3006;Bern;1;0
18247;2;3008;Bern;1;0
18248;3;3007;Bern;1;0
18249;2;3027;Bern;1;0
18250;2;3027;Bern;1;0
18251;3;3018;Bern;1;0
18252;2;3006;Bern;1;0
18253;3;3063;Ittigen;1;0
18254;2;3072;Ostermudigen;1;0
18255;3;3018;Bern;1;0
18256;2;3013;Bern;1;0
18257;3;3006;Bern;1;0
18258;2;3303;Jegenstorf;1;0
18259;2;3005;Bern;1;0
18260;2;3014;Bern;1;0
18261;3;3014;Bern;1;0
18262;3;3123;Belp;1;0
18263;2;3123;Belp;1;0
18264;3;3013;Bern;1;0
18265;3;3098;Köniz;1;0
18266;3;3006;Bern;1;0
18267;3;3014;Bern;1;0
18268;2;3072;Ostermundigen;1;0
18269;2;3008;Bern;1;0
18270;1;3006;Bern;1;0
18271;3;94269;Fresnes Cedex;1;0
18272;3;3013;Bern;1;0
18273;3;3018;Bern;1;0
18274;3;3083;Trimstein;1;0
18275;2;3007;Bern;1;0
18276;3;3063;Ittigen;1;0
18277;2;3011;Bern;1;0
18278;2;3014;Bern;1;0
18279;2;3286;Muntelier;1;0
18280;3;8134;Adliswil;1;0
18281;2;3072;Ostermundigen;1;0
18282;2;3013;Bern;1;0
18283;2;3011;Bern;1;0
18284;3;3006;Bern;1;0
18285;2;3006;Bern;1;0
18286;2;3013;Bern;1;0
18287;2;3122;Kehrsatz;1;0
18288;3;3074;Muri b. Bern;1;0
18289;2;3014;Bern;1;0
18290;2;3014;Bern;1;0
18291;3;1700;Fribourg;1;0
18292;2;3013;Bern;1;0
18848;2;3072;Ostermundigen;1;0
18850;3;3098;Schliern b. Köniz;1;0
18852;3;3006;Bern;1;0
18909;3;1203;Genève;1;0
18911;3;3014;Bern;1;0
18913;3;0000;Pennsylvania;1;0
18915;3;8044;Zürich;1;0
18917;2;3012;Bern;1;0
18919;1;3800;Interlaken;1;0
18921;2;3947;Ergisch;1;0
18923;1;3006;Bern;1;0
18925;3;3309;Kernenried;1;0
18927;2;3032;Hinterkappelen;1;0
18929;2;3011;Bern;1;0
20891;2;3012;Bern;1;0
18933;2;3006;Bern;1;0
18935;3;3004;Bern;1;0
18937;2;3018;Bern;1;0
18939;2;3012;Bern;1;0
18941;3;3013;Bern;1;0
18943;2;3013;Bern;1;0
18945;2;3007;Bern;1;0
20897;2;8708;Männedorf;1;0
18949;3;3011;Bern;1;0
14948;3;0000;Dakar;1;0
14949;1;3074;Muri b. Bern;1;0
14950;3;3506;Grosshöchstetten;1;0
14951;2;3013;Bern;1;0
14953;3;0000;Madrid;1;0
14954;2;0000;Kaposvar;1;0
14955;2;3014;Bern;1;0
14956;3;3007;Bern;1;0
14957;2;3006;Bern;1;0
14958;3;3007;Bern;1;0
14959;2;4914;Roggwil BE;1;0
14960;3;3012;Bern;1;0
14961;2;3015;Bern;1;0
14962;3;3014;Bern;1;0
14963;2;3006;Bern;1;0
14964;3;3000;Bern;1;0
14965;3;3000;Bern;1;0
14966;1;3001;Bern;1;0
14967;2;3073;Gümligen;1;0
14968;2;0000;Miskolc;1;0
14969;3;3000;Bern;1;0
14970;3;3012;Bern;1;0
14971;2;7408;Heilbronn;1;0
14972;2;3013;Bern;1;0
14973;2;3013;Bern;1;0
14974;2;3303;Zuzwil BE;1;0
14975;3;3312;Fraubrunnen;1;0
14976;3;3095;Spiegel b. Bern;1;0
14977;2;3507;Biglen;1;0
14978;3;3072;Ostermundigen;1;0
14979;3;9244;Niederuzwil;1;0
14980;3;3014;Bern;1;0
14981;2;3006;Bern;1;0
14982;3;3054;Schüpfen;1;0
14983;1;3011;Bern;1;0
14984;3;3012;Bern;1;0
14985;3;3006;Bern;1;0
14986;2;3074;Muri b. Bern;1;0
14987;3;3008;Bern;1;0
14988;1;3015;Bern;1;0
14989;2;3013;Bern;1;0
14990;3;3013;Bern;1;0
15495;2;3012;Bern;1;0
15497;2;3007;Bern;1;0
15499;3;3095;Spiegel b. Bern;1;0
15501;3;3027;Bern;1;0
15503;2;3015;Bern;1;0
15505;3;3007;Bern;1;0
15507;3;3007;Bern;1;0
14992;3;3007;Bern;1;0
14993;3;3007;Bern;1;0
14994;2;3007;Bern;1;0
14995;2;3013;Bern;1;0
14996;3;3018;Bern;1;0
14997;3;3013;Bern;1;0
14998;2;3076;Worb;1;0
14999;3;3176;Neuenegg;1;0
15000;3;3006;Bern;1;0
15001;3;3012;Bern;1;0
15002;3;3012;Bern;1;0
15003;3;3002;Bern ;1;0
15004;3;3027;Bern;1;0
15005;2;3018;Bern;1;0
15006;3;3007;Bern;1;0
15007;1;3011;Bern;1;0
15008;2;8400;Winterthur;1;0
15786;2;2555;Brügg BE;1;0
15010;2;3008;Bern;1;0
15011;3;3072;Ostermundigen;1;0
15012;2;3014;Bern;1;0
15013;2;3098;Schliern b. Köniz;1;0
15014;3;3005;Bern;1;0
15015;3;3014;Bern;1;0
15016;3;3027;Bern;1;0
15017;3;3007;Bern;1;0
15018;2;3073;Gümligen;1;0
15019;3;3097;Liebefeld;1;0
15020;2;2800;Delémont;1;0
15021;3;3700;Spiez;1;0
15022;3;3007;Bern;1;0
15023;3;3604;Thun;1;0
15024;3;3506;Grosshöchstetten;1;0
15025;2;3005;Bern;1;0
15026;2;3006;Bern;1;0
15027;3;3001;Bern;1;0
15028;2;3110;Münsingen;1;0
15029;3;3027;Bern;1;0
15030;2;3008;Bern;1;0
15031;2;3018;Bern;1;0
15032;3;3072;Ostermundigen;1;0
15033;3;3360;Herzogenbuchsee;1;0
15034;2;3007;Bern;1;0
15035;3;3007;Bern;1;0
15036;3;3400;Burgdorf;1;0
15037;2;3012;Bern;1;0
15038;2;3018;Bern;1;0
15039;2;3510;Konolfingen;1;0
15040;2;3005;Bern;1;0
15041;1;3000;Bern 6;1;0
15042;2;3052;Zollikofen;1;0
15043;1;3012;Bern;1;0
15045;3;3011;Bern;1;0
15046;3;3185;Schmitten FR;1;0
15047;3;3007;Bern;1;0
15048;2;3110;Münsingen;1;0
15049;2;3314;Schalunen;1;0
15050;3;3007;Bern;1;0
15051;2;3312;Fraubrunnen;1;0
15052;3;3008;Bern;1;0
15053;2;3661;Uetendorf;1;0
15054;1;3011;Bern;1;0
15055;3;3012;Bern;1;0
15056;2;3007;Bern;1;0
15057;3;3012;Bern;1;0
15058;2;3018;Bern;1;0
15059;2;3110;Münsingen;1;0
15060;3;3011;Bern;1;0
15061;2;3000;Bern;1;0
15063;3;3027;Bern;1;0
15064;3;3027;Bern;1;0
15065;2;4914;Roggwil BE;1;0
15066;2;6005;Luzern;1;0
15067;2;3004;Bern;1;0
15068;2;3116;Mühledorf BE;1;0
15069;3;3312;Fraubrunnen;1;0
15070;3;3012;Bern;1;0
15071;2;3006;Bern;1;0
15072;1;3003;Bern;1;0
15073;3;3007;Bern;1;0
20926;2;3084;Wabern;1;0
15075;3;3123;Belp;1;0
15076;2;3006;Bern;1;0
15077;3;8055;Zürich;1;0
15078;1;3011;Bern;1;0
15079;3;1714;Heitenried;1;0
15080;2;3012;Bern;1;0
15081;2;3007;Bern;1;0
15082;3;3432;Lützelflüh;1;0
15083;3;3325;Hettiswil;1;0
15084;3;3005;Bern;1;0
15086;3;3076;Worb;1;0
15087;2;8134;Adliswil;1;0
15088;2;3047;Bremgarten b. Bern;1;0
15089;2;3506;Grosshöchstetten;1;0
15090;2;3014;Bern;1;0
15091;3;3014;Bern;1;0
15092;1;3011;Bern;1;0
15093;1;3000;Bern 8;1;0
15094;3;1714;Heitenried;1;0
15096;3;3027;Bern;1;0
15097;3;3018;Bern;1;0
15098;3;3018;Bern;1;0
15099;3;3174;Thörishaus;1;0
15100;3;3004;Bern;1;0
15920;1;3011;Bern;1;0
15102;3;3007;Bern;1;0
15103;2;8048;Zürich;1;0
15104;3;3011;Bern;1;0
15105;3;3014;Bern;1;0
15106;3;3012;Bern;1;0
15107;3;3513;Bigenthal;1;0
15108;3;3074;Muri b. Bern;1;0
15109;3;3302;Moosseedorf;1;0
15110;2;3018;Bern;1;0
15111;1;3011;Bern;1;0
15112;2;3075;Rüfenacht BE;1;0
15113;2;3032;Hinterkappelen;1;0
15114;3;3013;Bern;1;0
15115;2;3018;Bern;1;0
15116;1;3714;Frutigen;1;0
15117;3;3400;Burgdorf;1;0
15118;1;8604;Volketswil;1;0
17267;2;3014;Bern;1;0
15120;3;3006;Bern;1;0
15121;2;3303;Jegenstorf;1;0
15122;1;3011;Bern;1;0
15123;2;3013;Bern;1;0
15124;2;5082;Kaisten;1;0
15125;2;3014;Bern;1;0
15126;3;4058;Basel;1;0
15127;3;3007;Bern;1;0
15128;3;3013;Bern;1;0
15129;2;3006;Bern;1;0
15130;2;3012;Bern;1;0
15131;2;3013;Bern;1;0
15132;3;3006;Bern;1;0
15133;2;76307;Karlsbad;1;0
15134;3;3007;Bern;1;0
15135;3;1786;Sugiez;1;0
15136;3;3612;Steffisburg;1;0
15558;3;3007;Bern;1;0
15138;3;3018;Bern;1;0
15139;2;3097;Liebefeld;1;0
15140;3;3014;Bern;1;0
15141;3;3048;Wabern;1;0
15142;3;3084;Wabern;1;0
15143;2;3013;Bern;1;0
15144;2;3012;Bern;1;0
15145;3;3007;Bern;1;0
15146;2;3012;Bern;1;0
15147;2;2540;Grenchen;1;0
15148;2;4600;Olten;1;0
15150;2;3011;Bern;1;0
15151;2;3011;Bern;1;0
15152;3;3429;Höchstetten;1;0
15153;2;3005;Bern;1;0
15154;2;3006;Bern;1;0
15155;2;3006;Bern;1;0
15156;3;3072;Ostermundigen;1;0
15157;3;3257;Grossaffoltern;1;0
15158;2;3012;Bern;1;0
15159;3;3052;Zollikofen;1;0
15160;3;3006;Bern;1;0
15161;2;1700;Fribourg;1;0
15162;2;3006;Bern;1;0
15163;2;3072;Ostermundigen;1;0
15164;3;3322;Schönbühl-Urtenen;1;0
15165;2;2345;Delaware;1;0
15166;3;3012;Bern;1;0
15167;2;3005;Bern;1;0
15168;3;3007;Bern;1;0
15169;3;3098;Köniz;1;0
15170;2;3027;Bern;1;0
15171;1;1701;Fribourg;1;0
15172;3;3006;Bern;1;0
15173;3;3007;Bern;1;0
15174;2;2555;Brügg BE;1;0
15175;3;3011;Bern;1;0
15176;3;3012;Bern;1;0
15177;2;3097;Liebefeld;1;0
15178;3;3534;Signau;1;0
15180;3;3018;Bern;1;0
15181;2;3012;Bern;1;0
15182;2;3006;Bern;1;0
15183;3;3065;Bolligen;1;0
15184;1;3011;Bern;1;0
15185;3;3018;Bern;1;0
15186;1;3018;Bern;1;0
15187;2;3018;Bern;1;0
15188;3;3018;Bern;1;0
15189;3;3098;Schliern b. Köniz;1;0
15190;2;3018;Bern;1;0
15191;2;3027;Bern;1;0
15192;3;3008;Bern;1;0
15193;1;3013;Bern;1;0
15194;3;3052;Zollikofen;1;0
15195;3;3604;Thun;1;0
15196;2;3012;Bern;1;0
15197;3;3006;Bern;1;0
15199;2;3302;Moosseedorf;1;0
15200;3;3012;Bern;1;0
15201;2;3984;Fiesch;1;0
15202;1;3012;Bern;1;0
15203;2;3018;Bern;1;0
15204;3;3011;Bern;1;0
15205;3;1630;Bulle;1;0
15207;3;3280;Altavilla;1;0
15209;3;3098;Schliern b. Köniz;1;0
15211;3;3018;Bern;1;0
15213;2;3012;Bern;1;0
15215;3;3262;Suberg;1;0
15217;3;3012;Bern;1;0
15219;2;3770;Zweisimmen;1;0
15221;3;3400;Burgdorf;1;0
15223;2;3510;Konolfingen;1;0
15225;1;3011;Bern;1;0
15227;3;3043;Uettligen;1;0
15229;2;3018;Bern;1;0
15231;3;3000;Bern;1;0
15233;1;6000;Luzern;1;0
15235;2;3007;Bern;1;0
15237;1;3942;Raron;1;0
15239;2;3902;Glis;1;0
15241;3;3012;Bern;1;0
15243;2;3005;Bern;1;0
15245;3;3001;Bern;1;0
15247;3;3052;Zollikofen;1;0
15249;3;3007;Bern;1;0
15251;2;9533;Kirchberg SG;1;0
15253;3;3006;Bern;1;0
15255;3;2533;Evilard;1;0
15257;2;3144;Gasel;1;0
15259;2;3018;Bern;1;0
17228;3;3298;Oberwil b. Büren;1;0
15263;3;3014;Bern;1;0
15265;3;3018;Bern;1;0
15267;3;3012;Bern;1;0
15269;1;3005;Bern;1;0
15271;3;3027;Bern;1;0
15273;3;0000;Buenos Aires;1;0
15275;2;3580;Alfaz del Pi;1;0
15302;2;2542;Pieterlen;1;0
15304;2;3018;Bern;1;0
15306;3;3072;Ostermundigen;1;0
15308;3;3075;Rüfenacht BE;1;0
15310;3;3775;Lenk im Simmental;1;0
15312;2;3011;Bern;1;0
15330;3;3123;Belp;1;0
15332;2;3014;Bern;1;0
15334;3;3012;Bern;1;0
15336;3;3012;Bern;1;0
15338;2;3014;Bern;1;0
15340;2;3066;Stettlen;1;0
15342;2;3013;Bern;1;0
15343;2;8055;Zürich;1;0
15345;3;4051;Basel;1;0
15346;3;3072;Ostermundigen;1;0
15347;3;3113;Rubigen;1;0
15348;3;3032;Hinterkappelen;1;0
15349;3;3007;Bern;1;0
15350;1;3011;Bern;1;0
15351;2;3014;Bern;1;0
15352;3;3000;Bern 60;1;0
15353;3;3007;Bern;1;0
15354;3;3365;Grasswil;1;0
15355;2;3326;Krauchthal;1;0
15356;3;3065;Bolligen;1;0
15357;2;3012;Bern;1;0
15358;1;3003;Bern;1;0
15359;2;3097;Liebefeld;1;0
18791;3;3013;Bern;1;0
15361;3;3015;Bern;1;0
15362;2;3013;Bern;1;0
15363;3;3018;Bern;1;0
15364;2;3027;Bern;1;0
15365;2;3752;Wimmis;1;0
15366;3;3110;Münsingen;1;0
15367;3;3013;Bern;1;0
15368;3;3014;Bern;1;0
15369;2;3013;Bern;1;0
15370;1;1001;Lausanne;1;0
15371;2;3072;Ostermundigen;1;0
15372;3;3084;Wabern;1;0
15373;3;3052;Zollikofen;1;0
15374;2;3018;Bern;1;0
15375;3;3175;Flamatt;1;0
15376;3;3014;Bern;1;0
15377;2;3027;Bern;1;0
15378;2;4600;Olten;1;0
15379;3;3019;Bern;1;0
15380;3;3011;Bern;1;0
15381;3;3053;Münchenbuchsee;1;0
15382;3;3006;Bern;1;0
15383;3;3176;Neuenegg;1;0
15384;3;3007;Bern;1;0
15385;3;3027;Bern;1;0
15386;2;3011;Bern;1;0
15387;3;1789;Lugnorre;1;0
15388;1;3005;Bern;1;0
15389;2;3322;Schönbühl-Urtenen;1;0
15390;3;3063;Ittigen;1;0
15392;3;3280;Murten;1;0
15393;3;3018;Bern;1;0
15394;3;3014;Bern;1;0
15395;3;3005;Bern;1;0
15396;3;2504;Biel/Bienne;1;0
15397;3;3007;Bern;1;0
15398;2;3014;Bern;1;0
15399;3;3008;Bern;1;0
15400;3;3012;Bern;1;0
15401;3;3007;Bern;1;0
15402;3;3098;Köniz;1;0
15403;3;3073;Gümligen;1;0
15404;2;3619;Eriz;1;0
15405;3;3011;Bern;1;0
15406;3;3012;Bern;1;0
15407;3;3011;Bern;1;0
15408;2;3013;Bern;1;0
23361;3;3012;Bern;1;0
15410;2;3053;Münchenbuchsee ;1;0
15411;3;3007;Bern;1;0
15412;3;3014;Bern;1;0
15413;3;3014;Bern;1;0
15414;3;3006;Bern;1;0
15415;2;3004;Bern;1;0
15416;3;3006;Bern;1;0
15466;2;3008;Bern;1;0
15468;3;3110;Münsingen;1;0
15474;2;3052;Zollikofen;1;0
15476;2;3013;Bern;1;0
15478;2;3148;Lanzenhäusern;1;0
15480;3;3123;Belp;1;0
15482;2;3005;Bern;1;0
15484;3;2503;Biel/Bienne;1;0
15486;3;9240;Uzwil;1;0
15488;3;8957;Spreitenbach;1;0
15490;2;3084;Wabern;1;0
15492;2;3011;Bern;1;0
15494;3;2000;Neuchâtel;1;0
15496;1;6501;Bellinzona;1;0
15498;2;3097;Liebenfeld;1;0
15500;2;3027;Bern;1;0
15502;2;3013;Bern;1;0
15504;3;4704;Niederbipp;1;0
15506;2;3012;Bern;1;0
15508;3;3007;Bern;1;0
15530;3;3027;Bern;1;0
15589;2;3264;Diessbach b.Büren;1;0
15591;2;3013;Bern;1;0
15615;2;3013;Bern;1;0
15655;2;3012;Bern;1;0
15729;1;3250;Lyss;1;0
15770;3;3122;Kehrsatz;1;0
15772;3;6014;Littau;1;0
15804;2;3072;Ostermundigen;1;0
15805;2;3534;Signau;1;0
15806;3;3008;Bern;1;0
15808;3;3032;Hinterkappelen;1;0
15809;2;3075;Rüfenacht BE;1;0
15810;3;3006;Bern;1;0
15811;2;3030;Bern;1;0
15812;2;3072;Ostermundigen;1;0
15813;3;3000;Bern;1;0
15814;3;3008;Bern;1;0
15815;3;3007;Bern;1;0
15816;2;3415;Hasle b. Burgdorf;1;0
